,lat,lng
12749,33.63962,-97.692986
12750,35.914425,-83.80559
12751,40.8871,-85.79865
12752,43.428345,-102.23887
12754,45.407032,-117.19501
12755,38.77646,-77.20395
12756,48.23308,6.938029
12757,36.736134,-83.952225
12758,33.38757,-96.20719
12759,37.489017,-81.767006
12761,38.591682,-79.24529
12762,36.220997,-86.51298
12764,37.876263,-99.86794
12766,37.427044,-92.03846
12767,34.135696,-95.644516
12768,41.225986,-91.79623
12771,31.002394,-85.4902
12772,37.822758,-81.52169
12775,38.582,-77.6992
12777,39.102253,-8.417836
12779,41.414875,-92.23274
12780,39.909283,-76.04062
12781,35.794445,-83.66979
12782,26.373022,-77.17658
12783,44.107796,-97.12062
12784,39.14149,-87.44501
12785,40.16325,-98.51826
12786,39.269768,-86.101395
12787,37.47648,-82.73765
12789,39.911457,-87.70906
12790,39.892868,-86.96044
12791,39.484406,-78.17045
12793,35.02896,-90.90291
12794,38.707096,-106.29434
12795,37.75087,-80.44617
12796,43.735695,-94.63846
12797,37.16045,-85.16264
12799,38.443085,-79.38319
12800,41.820305,-109.1751
12801,41.29236,-78.64823
12802,37.563572,-83.80213
12803,35.453903,-87.934166
12804,40.12923,-92.74518
12805,38.848198,-111.04964
12807,34.92563,-89.435936
12809,34.06306,-93.58395
12811,36.70108,-84.715675
12812,38.966328,-97.00539
12813,38.34314,-86.356674
12814,34.994755,-91.218666
12815,34.71549,-92.812256
12817,38.69248,-83.57835
12818,37.816353,-105.80455
12819,37.166595,-85.404945
12820,36.91869,-95.57618
12821,39.94739,-85.41971
12822,40.22591,29.18543
12823,38.274845,-84.917274
12824,41.22564,-89.36827
12826,44.33882,-110.82333
12828,36.47962,-96.03713
12829,24.958513,14.979568
12830,37.645576,-81.5458
12831,36.87709,-86.109695
12832,35.278645,-89.37091
12835,35.042336,-81.58513
12838,38.247078,-75.59679
12839,42.465015,-111.00949
12840,34.74027,-90.94912
12841,32.068165,-84.85047
12842,41.251854,-106.60745
12843,39.359356,-75.81858
12844,38.98481,-120.86045
12845,37.50572,-82.76265
12846,38.887882,-89.50266
12847,50.586227,-3.391753
12849,38.792072,-85.87631
12850,37.556835,-83.306694
12851,38.133255,-76.48852
12852,34.928112,-91.6955
12853,37.767914,-80.60772
12854,37.77303,-80.652084
12856,39.206596,-76.30331
12857,37.58983,-82.598785
12860,34.93764,-83.66506
12861,44.976173,-115.0208
12862,37.828247,-80.540535
12863,37.870552,-81.13157
12864,45.756332,-62.30657
12865,44.91181,21.411762
12867,36.69072,-90.91734
12869,38.335392,-86.075935
12870,39.44659,-90.49371
12872,39.86364,-88.16095
12873,36.94657,-80.504074
12874,37.965122,-84.08267
12875,34.187557,-86.28199
12876,40.929337,-88.16064
12877,38.708836,-90.91322
12878,35.590252,-95.027985
12879,30.757565,-97.43909
12880,37.343315,-83.459885
12881,37.419006,-82.89806
12882,38.373962,-76.53607
12885,37.689407,-81.247375
12887,33.44529,-97.79202
12888,41.28819,-118.937836
12889,36.651665,-92.32714
12890,38.811256,-90.067406
12891,38.936676,-79.40909
12892,37.13341,-83.71347
12893,34.036907,-97.69032
12894,42.040333,-90.6543
12895,34.72095,-92.534645
12896,37.611572,-81.93443
12897,36.124596,-86.96824
12898,37.528,-82.61593
12899,34.330303,-94.84072
12901,41.081745,-81.29802
12902,36.814095,-82.83773
12903,37.43306,-82.656456
12906,46.220978,23.145924
12907,40.265915,-79.63109
12908,21.71762,-10.891334
12909,37.792534,-100.97616
12910,39.95523,-97.533424
12911,36.508892,-89.04265
12913,39.27504,-87.14595
12914,38.422943,-91.31899
12915,34.764645,-93.30625
12916,42.409966,-117.58506
12917,39.34286,-87.937546
12918,37.23781,-116.57272
12919,37.997246,-78.5082
12921,39.408577,-86.31492
12922,35.516266,-90.71743
12923,53.6698,18.654589
12924,35.099182,-86.79379
12925,41.567223,-94.50476
12926,38.216763,-85.69806
12927,38.005028,-86.622444
12928,38.39499,-78.307304
12929,36.42191,-105.23737
12931,33.8077,-102.56524
12932,43.596554,-93.75366
12935,36.847828,-113.13335
12938,40.835617,-89.46518
12940,33.892025,-96.22
12941,37.74906,-91.89705
12942,36.592,-87.074455
12943,37.91423,-79.4435
12944,38.16579,-84.8971
12945,37.480236,-83.41067
12946,37.23935,-83.867546
12947,32.70761,-86.13102
12948,38.86878,-85.287834
12949,34.626682,-93.04464
12950,40.25384,-82.05588
12952,38.858547,-99.66829
12954,35.687275,-84.83618
12955,36.50167,-97.437004
12957,36.728962,-88.58121
12958,36.662273,-86.2056
12959,44.661007,-108.38634
12960,37.399868,-82.11107
12961,38.997177,-91.16719
12962,34.11108,-80.537315
12963,35.27474,-89.41746
12964,33.67831,-95.419
12965,15.61439,-85.16604
12966,34.955925,-4.0750427
12967,35.63141,-84.18132
12968,9.204624,-65.49699
12969,40.296238,-87.92793
12970,34.0552,-82.45036
12971,40.142704,-99.38831
12972,36.854057,-113.64002
12973,40.197063,-117.57725
12974,40.600327,-104.3928
12976,37.346176,-83.047585
12977,40.86603,-103.02234
12978,35.0577,-85.2363
12980,35.336037,-89.46467
12982,37.888783,-93.822716
12983,34.786667,-92.088646
12985,37.76591,-84.22246
12986,35.952797,-83.55795
12987,41.76441,-88.53116
12988,38.322414,-90.97199
12989,38.352737,-103.14536
12990,40.414295,-108.38093
12992,36.18571,-97.04217
12993,38.270924,-88.437416
12994,41.13478,-94.645386
12995,37.537483,-86.80619
12997,35.550198,-88.338
12998,37.22808,-84.368965
13000,33.92322,-86.74515
13001,36.153214,-87.52991
13002,38.72135,-86.65078
13005,41.54376,-94.01877
13007,37.86115,-85.81876
13008,34.755096,-92.49243
13012,38.737125,-85.679375
13013,40.139843,-84.790985
13014,39.76018,-76.54741
13015,36.62048,-100.09468
13018,37.942524,-85.80855
13020,38.59033,-87.60359
13021,37.37286,-82.14756
13022,36.27278,-89.01354
13023,35.305607,-99.50731
13024,35.550926,-84.74415
13025,39.292213,-79.326836
13028,32.179836,-81.06544
13032,33.730656,-100.871994
13033,35.90966,-91.06817
13034,33.22051,-99.99597
13035,33.693077,-84.475746
13036,38.734936,-86.06722
13038,37.0241,-86.80361
13040,38.70416,-78.61631
13042,43.05246,-122.23847
13044,37.7394,-80.85309
13046,35.89224,-103.15282
13047,37.499653,-84.57248
13048,34.377983,-91.85031
13049,35.92985,-88.06477
13051,37.38509,-86.47094
13052,33.4844,-82.69542
13053,37.142815,-80.91014
13056,37.919003,-83.61866
13057,39.221333,-108.95722
13058,34.376007,-90.21434
13059,37.97362,-79.82972
13060,37.620487,-80.82802
13062,47.22607,-53.386295
13063,-6.8096194,-58.257084
13064,38.838352,-88.98592
13065,39.45487,-84.02009
13066,37.33915,-102.55918
13067,40.219475,-74.611786
13068,39.746384,-97.70505
13069,36.755035,-101.04401
13071,38.89416,-105.96152
13072,38.616478,-88.049324
13075,35.540565,-87.32537
13078,40.3263,-102.97673
13079,37.730804,-81.074646
13080,36.331005,-94.28405
13081,50.00112,30.09762
13082,36.285763,-87.16539
13083,34.683628,-92.71222
13084,34.74664,52.397953
13085,39.962776,-98.49538
13088,34.525993,-81.471466
13091,40.02294,-80.00424
13092,39.104195,-92.50197
13093,39.584793,-76.780235
13094,34.064228,-104.72387
13096,37.294525,-84.25953
13097,38.808056,-83.52764
13099,37.845695,-84.29027
13103,34.017216,-96.854935
13104,34.731934,-91.46253
13105,39.81623,-88.46709
13106,37.122887,-115.44641
13107,34.930553,-90.71612
13108,39.95043,-87.02756
13109,35.316425,-95.11594
13111,39.312115,-89.50275
13114,40.956974,-75.769516
13117,39.191933,-86.02054
13118,38.350025,-97.7041
13121,39.175808,-87.59525
13122,32.92768,-99.042015
13123,27.197897,5.6535554
13124,42.890175,-107.33169
13125,38.203163,-78.25007
13126,42.231236,-92.37475
13127,38.35763,-79.55123
13129,41.276104,-91.00835
13130,38.235786,-85.03459
13131,34.804092,-92.32846
13133,38.526062,-93.67572
13135,37.602837,-82.86918
13136,37.700996,-84.00554
13137,35.42606,-89.11114
13138,38.48548,-90.46893
13139,38.57956,-97.37257
13140,32.96542,-104.1187
13141,41.79857,-88.948006
13142,39.967125,-82.081764
13143,38.856667,-85.41477
13144,34.55198,-105.87502
13145,40.55521,-88.73574
13149,36.945614,-98.17997
13150,42.439266,-93.34305
13151,36.795322,-88.963844
13153,41.30458,-106.92682
13156,39.91592,-75.45966
13157,35.78514,-87.82608
13159,38.95611,-86.130295
13160,35.20957,-94.3586
13161,37.840008,-80.21483
13162,36.416252,-81.05933
13163,36.3741,-102.839806
13164,42.1719,-89.889824
13165,35.608437,-84.90572
13166,35.083885,-91.79869
13167,41.12288,-85.41308
13169,37.765114,-76.45916
13170,35.585564,-97.18669
13171,37.06319,-94.2802
13172,37.734535,-81.12186
13173,37.124714,-85.29481
13175,39.412037,-93.73633
13177,46.23298,-123.39951
13178,39.74981,-92.36222
13179,35.507618,-100.78342
13181,34.86651,-92.06026
13182,35.80771,-98.146
13183,40.92355,-86.038506
13184,19.0089,-72.156364
13185,38.62327,-83.91615
13188,38.28847,-78.4851
13190,36.232273,-101.09031
13191,36.60491,-92.266655
13193,33.0906,-100.39128
13194,35.060783,-84.84529
13195,39.30271,-98.41091
13198,44.21374,-113.91633
13199,39.58147,-75.27067
13200,36.26762,-97.30024
13201,37.649994,-109.52886
13203,35.63184,-5.559627
13204,35.905655,-88.35347
13205,39.899612,-102.60821
13206,42.36868,-108.75769
13209,40.176514,-93.94741
13210,40.39534,-87.11999
13211,33.99164,-84.003494
13213,34.08446,-93.13989
13214,41.65884,-113.25987
13215,39.375294,-86.02746
13216,38.14457,-80.092545
13217,41.440994,-106.690346
13219,35.159985,1.538125
13221,35.84259,-84.13042
13222,38.18026,-87.781715
13224,34.40521,-80.94265
13225,39.92552,-86.91241
13226,38.070915,-79.984924
13227,37.939053,-82.26945
13229,40.012863,-90.75323
13230,33.29868,-98.07198
13232,39.574333,-85.82079
13233,38.84868,-84.476555
13234,39.87992,-99.02023
13235,36.6203,-94.91087
13238,36.476196,-85.01337
13239,37.788486,-82.560265
13240,37.884533,-80.45277
13242,40.589077,-91.6923
13243,38.882744,-80.941956
13245,35.439827,-88.76204
13247,34.212452,-102.438484
13248,37.61483,-83.90775
13249,38.177998,-92.68077
13250,39.878986,-87.12349
13251,24.1975,42.442417
13252,40.41446,-82.68127
13254,42.774353,-95.78027
13255,35.90251,-88.13806
13256,33.371338,-101.30832
13257,4.802328,23.775148
13258,38.162785,-80.83642
13262,37.540123,-83.779465
13263,40.036934,-74.404335
13264,43.5651,-116.21071
13265,40.893353,-79.83861
13266,34.639404,-101.983604
13267,39.857216,-76.40582
13268,38.83859,-76.806046
13269,31.965694,-86.94179
13271,37.404675,-83.261856
13272,42.286255,-90.9873
13274,37.86207,-82.017525
13275,35.90269,-88.21695
13276,36.37487,-96.16575
13278,35.0556,-88.32584
13279,38.457558,-78.39514
13280,43.244923,-73.352455
13281,40.665268,-74.61327
13282,36.02461,-85.412796
13285,-0.4227658,-54.164074
13286,41.650333,-88.37887
13287,40.606567,-81.62165
13288,39.46084,-81.72799
13289,41.391468,-93.5887
13290,37.44864,-82.974075
13291,26.443453,48.671253
13292,38.750076,29.22019
13293,39.59244,-85.737686
13295,39.197166,-100.24879
13296,37.572525,-82.39013
13297,34.80974,-92.837494
13298,43.024548,-108.04358
13300,35.93363,-96.09341
13301,37.37082,-83.48354
13302,34.250755,-111.203575
13303,34.361786,-105.110535
13304,39.02964,-84.96452
13305,35.555088,-96.33011
13306,37.813217,-79.737885
13307,37.680965,-85.57863
13308,52.114876,5.6064253
13311,41.522182,-107.570404
13312,36.443977,-86.62489
13313,38.799156,-76.00661
13314,37.66347,-98.28533
13315,41.525894,-73.76638
13317,38.357067,-79.46718
13318,38.641956,-85.14524
13319,39.763435,-88.218796
13321,40.51692,-109.10912
13322,39.498646,-87.26704
13323,39.68418,-77.358086
13324,36.504124,-83.77049
13325,38.186954,-84.714005
13328,37.605804,-83.3099
13329,39.844696,-76.22712
13330,50.681324,13.45432
13331,35.36002,-86.08341
13333,37.216553,-84.294426
13334,41.693405,-81.439026
13335,42.8035,-96.03572
13338,35.40784,-88.8795
13339,39.619057,-76.41365
13340,35.163208,-96.81995
13341,44.269,-120.83192
13342,34.65239,-92.74409
13344,34.632607,-88.30962
13345,35.680027,-84.126274
13346,38.54502,-105.5046
13347,35.65862,-87.95383
13348,39.20634,-86.27694
13349,37.906532,-81.6371
13350,58.057438,62.228413
13351,42.388386,-107.99299
13352,40.458294,-99.53309
13353,39.641224,-88.77984
13355,37.56917,-82.18111
13356,39.51842,-86.271675
13358,36.837063,-95.343445
13359,34.922,-89.52485
13361,37.788166,-83.36419
13362,37.42664,-99.663765
13363,40.35548,-84.994446
13364,37.9125,-84.19593
13365,37.609028,-80.8955
13367,34.140495,-87.66065
13368,42.820602,-108.34207
13369,36.9395,-83.99454
13370,35.957066,-83.51138
13372,37.758385,-80.32542
13373,39.044556,-86.0344
13374,37.800526,-86.44683
13375,52.65084,19.966623
13376,37.1034,-98.46015
13377,36.183113,-80.15153
13378,43.345776,-110.69498
13379,34.151157,-86.491005
13380,35.27242,-109.21994
13381,40.382015,-79.51096
13382,37.6229,-81.47663
13383,38.9612,-90.03523
13384,38.71766,-80.148445
13385,41.75904,-92.73029
13386,31.672941,21.499836
13387,38.84993,-85.03683
13388,47.35949,-123.98928
13389,37.298122,-84.26091
13390,37.74308,-80.809364
13391,37.517822,-81.88808
13392,36.493706,-86.14816
13393,35.660175,-88.4082
13394,36.50818,-86.279366
13395,37.632313,-84.280624
13396,53.2528,-8.011392
13397,40.674683,-93.46412
13399,38.37391,-84.95202
13400,39.373745,-86.260635
13401,42.60048,-93.5544
13402,40.59505,-96.19251
13403,36.578075,-87.16727
13404,38.602768,-85.324234
13405,31.838915,-9.391487
13407,42.563957,-71.98738
13408,39.894627,-104.97089
13409,34.20096,-93.07093
13410,39.668186,-84.56533
13413,42.28474,-89.66601
13415,37.24813,-91.45634
13416,38.7275,-79.33806
13418,37.413982,-83.933945
13419,40.88195,-79.71282
13421,46.985153,-53.48698
13423,47.52723,-1.6058091
13424,32.03839,-91.029465
13425,36.840614,-87.222595
13426,37.78998,-83.95009
13427,43.053146,-92.08739
13428,35.390846,-88.97277
13429,36.198566,-89.74786
13431,39.794014,-90.508965
13432,39.094738,-89.581856
13433,42.936153,-73.130135
13434,34.94327,-90.707756
13437,23.231983,-11.65573
13439,36.563656,-86.0884
13440,38.875183,-76.50111
13442,37.461575,-83.074814
13443,38.73922,-119.15496
13445,33.82733,-94.58314
13446,37.741768,-84.778915
13448,36.362,-87.424706
13449,39.368706,-86.253716
13450,36.43401,-83.49932
13452,34.509384,-91.58947
13454,42.379177,-108.425255
13456,38.59856,-97.46442
13458,42.979225,-109.001305
13459,40.22222,-104.19177
13460,31.666273,-99.538475
13461,38.001575,-84.51768
13463,38.607246,-102.89409
13464,41.564735,-94.14842
13466,44.77515,-109.71373
13467,36.53616,-85.87644
13469,39.11215,-87.72624
13470,34.038204,-91.17053
13471,32.701183,-82.60222
13472,36.95179,-90.01969
13473,43.679398,-75.52399
13474,42.933342,-104.86973
13475,36.514397,-91.93433
13476,38.11085,-84.956795
13479,42.194153,-89.59432
13482,37.7507,-88.834984
13484,37.463978,-82.35336
13485,34.991474,-90.01863
13486,38.007397,-97.296646
13489,38.58693,-84.49978
13490,35.12049,-89.97117
13491,39.468357,-110.05942
13492,34.589146,-103.74194
13493,41.24861,-80.53199
13494,40.438725,-101.88589
13496,49.576527,43.874126
13497,40.332237,-86.83334
13498,39.79808,-86.80918
13500,41.697903,-86.87279
13501,37.92194,-89.90239
13502,39.073578,-86.153366
13503,29.449793,78.6905
13504,35.66689,-87.96397
13507,36.05568,-103.15139
13508,40.75336,-75.17414
13509,35.73288,-87.66685
13510,39.334,-88.897095
13512,41.568504,-71.28689
13513,42.613667,-115.891136
13517,40.95282,-78.144585
13518,34.663315,-78.620094
13519,34.064117,-84.82547
13520,44.249584,-115.130936
13521,39.6693,-77.32168
13523,38.86309,-85.787254
13525,39.536385,-95.33373
13527,45.62648,25.660675
13528,42.32496,-89.90936
13529,36.314457,-87.239174
13531,40.320694,-74.449234
13532,30.177555,-85.25718
13533,46.510582,-63.8394
13534,36.040882,-106.257576
13535,37.599083,-94.44026
13536,37.039494,-86.05588
13538,38.21037,-103.145
13539,41.526134,-76.731
13540,41.270737,-90.32512
13541,37.03216,-101.81829
13543,53.874996,-7.824244
13544,35.8769,-86.60691
13546,35.79639,-104.79116
13547,38.745983,-92.00406
13548,33.206474,-100.789085
13549,30.40989,-82.64465
13551,37.79411,-80.30027
13552,40.03004,-75.235725
13554,35.92405,-85.68118
13556,37.33366,-83.654976
13558,40.058712,-76.0396
13560,38.342293,-85.12016
13561,37.90062,-96.42239
13562,38.51958,-101.065956
13563,37.489925,-84.78963
13564,35.478405,-85.14126
13565,36.606205,-86.06739
13566,34.449806,-94.04767
13567,36.403564,-84.38313
13568,37.500927,-82.667946
13570,36.624893,-92.031746
13571,37.41435,-89.27595
13572,39.121517,-86.03928
13574,41.162636,-92.515976
13575,48.5813,-2.301802
13576,41.111835,-100.90991
13577,33.63309,-95.74056
13579,28.126293,13.89874
13580,33.101242,-100.29865
13581,36.655575,-114.56004
13582,39.67389,-86.62069
13585,38.234554,-81.40911
13588,39.141144,-87.48423
13589,40.044662,-76.33846
13590,35.156197,-90.03167
13591,34.399895,-95.78953
13592,37.601295,-82.81627
13594,35.880653,-87.16508
13595,37.359253,-82.859375
13596,46.87509,21.089106
13598,36.05662,-89.02596
13599,38.61951,-101.42669
13601,36.976658,-106.85052
13603,35.141884,-89.88849
13604,35.11967,-108.040016
13605,6.1019077,-0.7345988
13606,39.0216,-77.31408
13608,40.42369,-100.37284
13609,9.859117,4.65373
13610,37.350548,-83.703514
13611,37.465214,-81.33921
13613,39.204693,-88.13807
13615,39.046833,-84.74778
13616,39.01033,-94.52826
13617,42.0844,-90.94065
13618,37.2667,-83.71423
13619,37.476856,-106.712494
13620,41.989986,-92.24172
13623,37.784428,-85.54967
13624,39.690624,-86.489365
13625,39.618256,-86.32653
13626,38.399357,-79.40922
13627,37.20924,-83.67712
13628,36.609177,-88.34809
13629,40.41367,-75.450554
13631,37.50538,-87.7171
13632,37.66457,-81.99178
13635,39.163895,-77.060135
13636,37.300438,-112.98302
13638,39.684677,-75.4807
13639,37.75869,-90.285675
13642,36.38933,-86.96597
13643,37.60638,-76.58507
13644,33.94164,-93.72258
13645,36.12341,-86.674774
13646,35.97376,-79.632416
13647,38.368145,-99.778336
13648,36.90634,-100.31107
13650,38.178547,-90.763275
13651,39.740055,-75.96197
13653,35.541676,-88.69272
13654,38.309784,-96.015594
13656,48.169994,-57.470062
13657,36.684208,-82.32853
13658,36.847347,-90.67391
13659,37.63132,-80.83335
13661,38.206795,-92.57404
13664,37.17622,-83.63388
13665,35.389553,-88.57261
13666,38.97148,-107.35638
13668,38.11469,-107.30488
13669,38.671333,-106.231804
13672,39.01006,-91.27263
13673,39.4175,-77.010666
13674,35.097717,-95.00152
13675,37.01079,-85.44541
13677,38.02561,-84.65546
13678,11.941779,-14.048457
13679,38.15172,-85.90256
13680,39.29414,-86.288635
13681,34.079514,-99.5078
13682,35.92165,-98.46271
13684,37.165977,-83.5513
13687,42.73764,-110.14234
13688,37.630463,-81.18808
13689,41.419548,-98.783005
13690,36.457012,-93.08662
13691,39.125484,-82.43088
13692,42.711937,-96.49256
13694,35.489594,-88.83341
13696,35.897663,-88.40201
13697,37.31053,-85.47044
13698,39.824215,-86.85447
13699,38.79139,-87.2807
13700,26.304518,-4.8014774
13702,35.964706,-87.35584
13704,38.804806,-90.203255
13705,35.912514,-99.03613
13706,36.74557,-92.21086
13707,38.680767,-84.06801
13710,39.55732,-77.54671
13711,38.547134,-78.13333
13712,38.53242,-86.53209
13713,34.71259,-91.31828
13714,14.796322,76.09649
13715,39.807117,-87.17845
13716,37.27915,-91.12698
13717,39.539017,-88.57638
13718,36.602303,-106.64558
13720,37.381077,-101.723404
13721,32.947395,-99.33519
13724,37.864216,-83.93942
13725,34.564735,-102.06846
13726,41.14911,-81.746376
13728,39.69754,-98.785225
13729,37.970886,-84.066826
13730,41.371567,-87.3932
13731,36.39985,-98.86519
13732,1.2894819,-51.629715
13733,38.00063,-84.33004
13734,38.69436,-87.40135
13735,35.39023,-84.88674
13737,33.27988,-97.39438
13739,40.998524,-86.30379
13740,36.40096,-86.452255
13741,37.59013,-99.93381
13744,39.757195,-86.62154
13745,37.51468,-84.61031
13746,40.56798,-83.31084
13749,40.481117,-75.81605
13752,36.93739,-85.219406
13753,37.74357,-80.74011
13754,39.426678,-77.43917
13755,39.096073,-75.89757
13756,38.94861,-85.97027
13757,35.22401,-87.806015
13758,37.678516,-81.120834
13760,39.717457,30.835438
13761,39.265354,-84.55083
13763,33.624527,-94.9208
13764,41.22119,-104.02539
13766,37.341816,-83.120384
13768,38.826633,-75.89978
13770,34.59567,-96.41502
13771,39.7482,-87.21156
13772,40.895157,-73.847176
13774,37.338863,-83.07048
13775,38.064777,-85.72467
13776,39.1615,-88.21591
13777,38.93766,-87.16148
13778,40.56699,-85.3643
13779,44.550217,-70.03192
13780,39.754383,-90.833664
13782,38.33457,-102.325775
13783,37.02007,-84.15079
13785,37.059086,-77.05449
13786,39.699726,-87.76845
13787,39.767,-84.2812
13788,37.26784,-84.07978
13790,38.83501,-122.18472
13791,33.97509,-95.1243
13793,35.358276,-93.00616
13794,37.58734,-90.8721
13795,38.395145,-79.42616
13796,37.216805,-101.93518
13798,44.39776,-102.650215
13799,41.390118,-86.03582
13801,33.780666,-101.73756
13802,39.329998,-85.82313
13803,40.561703,-87.983604
13804,52.957363,11.333033
13805,36.301384,-86.46443
13807,37.929276,-81.36863
13808,37.5517,-86.74363
13811,39.71001,-77.33122
13812,33.30273,-96.689964
13814,34.895863,-95.48846
13815,35.435593,-102.812874
13816,40.61056,-86.076904
13817,41.603214,-89.006134
13818,51.707905,23.732903
13819,41.3741,-89.33957
13822,38.67615,-106.861534
13823,39.400955,-91.883224
13825,41.14961,-100.89249
13826,37.59722,-95.26663
13827,41.9188,-93.5501
13828,35.415195,-89.72097
13832,37.899666,-80.430855
13833,2.040842,-64.904335
13834,35.51225,-104.977646
13835,38.33417,-79.16939
13836,44.751602,25.797066
13837,39.66565,-100.00136
13838,38.55401,-77.96756
13839,8.962388,-63.06529
13840,37.729874,-84.062
13842,37.50661,-84.82388
13846,40.137787,-113.06268
13847,35.76844,-88.388374
13848,35.73643,-96.63792
13849,37.01357,-87.034546
13850,40.79713,-78.8279
13851,37.69296,-78.552345
13852,37.29999,-84.70668
13853,37.375908,-82.93309
13854,36.9725,-83.723595
13855,41.713474,-88.39233
13857,38.98228,-86.17987
13858,39.07549,-83.125725
13860,41.61411,-91.577965
13861,37.473648,-84.63847
13862,39.140354,-89.26417
13863,39.520195,-86.77246
13866,37.006454,-98.814
13867,35.275055,-91.94312
13871,49.242767,-53.56922
13872,45.49437,-66.39204
13873,35.909035,-77.18848
13874,40.89601,-82.99002
13875,41.166477,-102.15375
13876,39.05005,-104.384285
13877,42.9842,-71.70865
13878,38.225407,-81.937126
13879,50.641518,14.527813
13880,37.420788,-80.681595
13881,36.860996,-86.75407
13882,44.27102,-99.71611
13884,39.174656,-84.75271
13885,36.359184,-89.95762
13886,38.481354,-79.14246
13887,39.7818,-93.916756
13888,38.915462,-92.710945
13890,34.50752,-93.459236
13891,37.4792,-83.47074
13892,37.769245,-80.83884
13893,25.566717,5.5649166
13895,39.094173,-89.50475
13896,36.33944,-86.21795
13899,31.717007,68.45247
13900,34.844643,-98.85065
13901,35.593647,-90.6403
13903,43.17802,-75.00506
13904,41.150745,-77.8217
13905,43.457638,-115.75546
13906,37.395554,-91.49038
13907,35.77389,-90.65651
13908,52.50988,-0.09824169
13909,35.898624,-95.60238
13910,37.568844,-81.160545
13911,37.504276,-84.68364
13912,40.035194,-87.4056
13913,33.37448,-96.40698
13914,39.67049,-75.15873
13915,33.0762,-81.27964
13917,42.367218,-90.00601
13918,39.708412,-87.57541
13919,40.22322,-76.48245
13923,39.441597,-106.459335
13925,36.10061,-88.31372
13926,37.446404,-84.30907
13927,37.248085,-84.03478
13928,35.2224,-89.42661
13929,36.751877,-84.281784
13930,34.832535,-92.17998
13931,42.759907,-96.93387
13933,41.33392,-94.33717
13934,38.840076,-82.384056
13935,37.56988,-81.40533
13936,36.8874,-86.04782
13937,32.704144,-86.07741
13939,45.10093,-64.54003
13940,36.868755,-90.64556
13941,34.45963,-101.21613
13942,39.60673,-106.78514
13943,38.84184,-85.467674
13944,38.98149,-110.123215
13945,38.24314,-88.467125
13947,37.57312,-82.24725
13949,39.23759,-93.929726
13950,39.99469,-76.5262
13951,34.372643,-92.3237
13952,42.77602,-75.75713
13954,40.641327,-82.17649
13955,37.238182,-84.05901
13956,37.565903,-81.74492
13959,37.6883,-81.017914
13961,34.79952,-92.235695
13962,39.60264,-77.71163
13963,37.796783,-80.372345
13964,34.693752,-89.31101
13965,39.638813,-84.884796
13968,40.154694,-75.312836
13969,39.79402,-95.394165
13970,41.254025,-90.59154
13972,34.26013,-95.91409
13973,34.330032,-93.49697
13974,37.826714,-80.14049
13975,-12.0253935,31.866135
13979,40.64109,-77.60389
13980,36.61194,-87.585655
13981,36.008923,-86.70999
13983,37.840305,-84.02378
13984,40.58961,-82.02697
13987,38.31644,-85.157036
13988,40.135506,-74.20104
13990,35.03755,-89.591736
13991,39.24847,-91.60513
13993,36.117767,-98.254684
13995,41.967777,-96.37277
13996,39.100845,-83.453094
13998,32.989983,-99.54478
13999,36.21678,-86.979675
14000,38.64787,-85.52504
14001,39.325153,-92.58281
14002,36.897434,-82.02656
14003,44.336617,-121.13921
14005,35.987644,-88.233086
14006,37.78661,-92.09921
14008,40.866154,-104.05941
14009,40.005177,-84.213326
14011,37.490395,-83.18194
14013,43.20368,-93.131355
14014,40.7178,-73.35968
14020,41.359104,-99.70384
14021,40.533173,-81.077354
14022,38.845394,-85.79028
14023,33.71101,-101.86292
14024,35.282753,-90.981316
14025,35.43914,-81.74367
14026,39.821857,-89.56978
14028,38.242893,-85.37377
14029,38.28782,-81.500496
14030,40.924038,-86.384766
14031,38.27634,-85.41551
14032,38.53775,-89.57226
14034,42.083145,-104.132545
14035,40.526062,-76.060776
14037,34.127525,-93.00176
14038,33.297504,-93.162346
14039,39.663456,-108.78967
14040,33.44256,-86.381485
14041,39.976852,-87.173996
14042,34.744015,-93.60968
14044,41.0327,-86.17424
14045,-3.3278112,31.914818
14046,35.871204,-87.51412
14047,36.22454,-93.19488
14048,33.115303,-100.51712
14049,44.57604,-111.1316
14050,36.7824,-85.95044
14052,33.786118,-103.07695
14053,39.701954,-83.79772
14054,37.635445,-92.43923
14056,39.61273,-76.17631
14057,39.082485,-89.53271
14059,38.367233,-84.624565
14060,39.156975,-93.98304
14061,19.833454,-88.738525
14063,38.798637,-79.45454
14064,42.689972,-71.88068
14065,37.77714,-79.39393
14067,43.448856,-95.72386
14068,33.660675,-102.11316
14072,38.94798,-109.83473
14073,42.26107,-89.46731
14075,52.29361,0.44217554
14076,33.606544,-100.53491
14077,38.35031,-83.38856
14079,34.501522,-93.71415
14080,42.177845,-111.228065
14082,31.296793,-87.856895
14083,37.057163,-94.089516
14084,37.428528,-83.89081
14086,39.445065,-99.525826
14088,40.85692,-110.83215
14089,39.698524,-87.185936
14090,36.772617,-89.37249
14092,35.168568,-89.18056
14093,42.938435,-91.96937
14094,37.473366,-82.61572
14095,29.909136,-81.69472
14096,39.96951,-97.87649
14098,34.73298,-92.191635
14100,38.98643,-90.08346
14101,32.659843,-92.806145
14103,34.783356,-105.95656
14104,38.52657,-77.68993
